(.venv) jacksoncamp@Jacksons-MacBook-Pro mod4-jacksoncamp42 % python3 project/run_mnist_multiclass.py
Epoch 16 loss 0.059899906092294314 valid acc 13/16
Epoch 16 loss 0.25353934961439106 valid acc 13/16
Epoch 16 loss 0.009903322822831183 valid acc 12/16
Epoch 16 loss 0.010892758144120095 valid acc 14/16
Epoch 16 loss 0.006685339698718981 valid acc 14/16
Epoch 16 loss 0.09182800984638825 valid acc 11/16
Epoch 17 loss 0.0026734754222964116 valid acc 14/16
Epoch 17 loss 0.2066409671475499 valid acc 13/16
Epoch 17 loss 0.04669937977526545 valid acc 13/16
Epoch 17 loss 0.016583316644251764 valid acc 13/16
Epoch 17 loss 0.0036848873762844883 valid acc 14/16
Epoch 17 loss 0.040254992899468114 valid acc 14/16
Epoch 17 loss 0.14967405891293548 valid acc 14/16
Epoch 17 loss 0.23144312954757257 valid acc 12/16
Epoch 17 loss 0.035615765753562005 valid acc 12/16
Epoch 17 loss 0.004901802389811518 valid acc 12/16
Epoch 17 loss 0.045737757879983874 valid acc 13/16
Epoch 17 loss 0.023381224047155483 valid acc 13/16
Epoch 17 loss 0.36885158222345876 valid acc 13/16
Epoch 17 loss 0.6689702431244302 valid acc 13/16
Epoch 17 loss 0.0513877711049409 valid acc 12/16
Epoch 17 loss 0.1620425319817912 valid acc 14/16
Epoch 17 loss 0.14635138776177756 valid acc 11/16
Epoch 17 loss 0.07931039775698089 valid acc 14/16
Epoch 17 loss 0.33274168833809303 valid acc 13/16
Epoch 17 loss 0.047670412749247625 valid acc 15/16
Epoch 17 loss 0.02482233933710113 valid acc 14/16
Epoch 17 loss 0.015618968920009621 valid acc 14/16
Epoch 17 loss 0.028218549461256646 valid acc 14/16
Epoch 17 loss 0.002622817245407396 valid acc 13/16
Epoch 17 loss 0.0019334394075499718 valid acc 12/16
Epoch 17 loss 0.03088303427949185 valid acc 14/16
Epoch 17 loss 0.01970586447647362 valid acc 13/16
Epoch 17 loss 0.05680791927936436 valid acc 13/16
Epoch 17 loss 0.027461693377075453 valid acc 12/16
Epoch 17 loss 0.01801595351633794 valid acc 13/16
Epoch 17 loss 0.032720840286944525 valid acc 14/16
Epoch 17 loss 0.013295230995215915 valid acc 12/16
Epoch 17 loss 0.004821462157089926 valid acc 12/16
Epoch 17 loss 0.047575406236821445 valid acc 12/16
Epoch 17 loss 0.11019734962336285 valid acc 15/16
Epoch 17 loss 0.0553731797827063 valid acc 14/16
Epoch 17 loss 0.03940327735437597 valid acc 10/16
Epoch 17 loss 0.05674058918531168 valid acc 13/16
Epoch 17 loss 0.12449006365080617 valid acc 13/16
Epoch 17 loss 0.05846724448747469 valid acc 14/16
Epoch 17 loss 0.0021172490105106144 valid acc 13/16
Epoch 17 loss 0.0058287358586970005 valid acc 13/16
Epoch 17 loss 0.02125390994716041 valid acc 15/16
Epoch 17 loss 0.06704871901195689 valid acc 11/16
Epoch 17 loss 0.3270618061659251 valid acc 12/16
Epoch 17 loss 0.14312070728121892 valid acc 13/16
Epoch 17 loss 0.5197047905956942 valid acc 10/16
Epoch 17 loss 0.5465635758342011 valid acc 14/16
Epoch 17 loss 0.09228415112124476 valid acc 14/16
Epoch 17 loss 0.005002622656795418 valid acc 15/16
Epoch 17 loss 0.006709834912370136 valid acc 14/16
Epoch 17 loss 0.026078804733473432 valid acc 13/16
Epoch 17 loss 0.008259519881387532 valid acc 13/16
Epoch 17 loss 0.005927269114464352 valid acc 13/16
Epoch 17 loss 0.060625908936044456 valid acc 15/16
Epoch 17 loss 0.01682453567914311 valid acc 15/16
Epoch 17 loss 0.09698000359648187 valid acc 13/16
Epoch 17 loss 0.01108828227323692 valid acc 14/16
Epoch 17 loss 0.17665865384919438 valid acc 12/16
Epoch 17 loss 0.00925045366070715 valid acc 15/16
Epoch 17 loss 0.0023073363473845544 valid acc 14/16
Epoch 17 loss 0.014443642182231252 valid acc 13/16
Epoch 17 loss 0.030730660538818007 valid acc 14/16
Epoch 18 loss 3.714848312841124e-05 valid acc 13/16
Epoch 18 loss 0.3111107180314255 valid acc 14/16
Epoch 18 loss 0.1399033553951184 valid acc 14/16
Epoch 18 loss 0.17845157199044068 valid acc 14/16
Epoch 18 loss 0.034648393088992056 valid acc 12/16
Epoch 18 loss 0.14169573065859967 valid acc 13/16
Epoch 18 loss 0.11248590431413363 valid acc 14/16
Epoch 18 loss 0.08135449756191972 valid acc 13/16
Epoch 18 loss 0.013066536465570733 valid acc 14/16
Epoch 18 loss 0.11264831209123512 valid acc 15/16
Epoch 18 loss 0.1975859714140995 valid acc 14/16
Epoch 18 loss 0.15089926520404678 valid acc 14/16
Epoch 18 loss 0.4245741411463242 valid acc 15/16
Epoch 18 loss 3.31637403967048 valid acc 12/16
Epoch 18 loss 0.4239423082905317 valid acc 14/16
Epoch 18 loss 0.3097331145309934 valid acc 15/16
Epoch 18 loss 0.21133638469215954 valid acc 13/16
Epoch 18 loss 0.27059496679230044 valid acc 14/16
Epoch 18 loss 0.14282528364464409 valid acc 14/16
Epoch 18 loss 0.0790913746714989 valid acc 12/16
Epoch 18 loss 0.05636330040092165 valid acc 13/16
Epoch 18 loss 0.043789349770978044 valid acc 12/16
Epoch 18 loss 0.03239905764444635 valid acc 14/16
Epoch 18 loss 0.01992778326841395 valid acc 13/16
Epoch 18 loss 0.022542028540718965 valid acc 13/16
Epoch 18 loss 0.11148922209404673 valid acc 13/16
Epoch 18 loss 0.1496431956296778 valid acc 13/16
Epoch 18 loss 0.054086702431378676 valid acc 13/16
Epoch 18 loss 0.21531765174685064 valid acc 14/16
Epoch 18 loss 0.013180667394709831 valid acc 11/16
Epoch 18 loss 0.02012223082439722 valid acc 15/16
Epoch 18 loss 0.05291096495524483 valid acc 13/16
Epoch 18 loss 0.03807801008564271 valid acc 14/16
Epoch 18 loss 0.022066952183827697 valid acc 13/16
Epoch 18 loss 0.08028447471924594 valid acc 15/16
Epoch 18 loss 0.09287668632190389 valid acc 14/16
Epoch 18 loss 0.027697570666628313 valid acc 12/16
Epoch 18 loss 0.040518021165226716 valid acc 14/16
Epoch 18 loss 0.052374282000030026 valid acc 13/16
Epoch 18 loss 0.12807733170428384 valid acc 12/16
Epoch 18 loss 0.014163519435443955 valid acc 14/16
Epoch 18 loss 0.010632247179316373 valid acc 12/16
Epoch 18 loss 0.009617834748851672 valid acc 13/16
Epoch 18 loss 0.12744059279615008 valid acc 13/16
Epoch 18 loss 0.18003576333132315 valid acc 12/16
Epoch 18 loss 0.1622825714968178 valid acc 12/16
Epoch 18 loss 0.06896910027610896 valid acc 13/16
Epoch 18 loss 0.05074195329115311 valid acc 15/16
Epoch 18 loss 0.4496267427284579 valid acc 13/16
Epoch 18 loss 0.07266253779494206 valid acc 14/16
Epoch 18 loss 0.03324230484665224 valid acc 14/16
Epoch 18 loss 0.20633267787275128 valid acc 12/16
Epoch 18 loss 0.9498165679335618 valid acc 15/16
Epoch 18 loss 0.046179892972832634 valid acc 14/16
Epoch 18 loss 0.22560319980922927 valid acc 12/16
Epoch 18 loss 0.035425634646204615 valid acc 14/16
Epoch 18 loss 0.2351114855775976 valid acc 12/16
Epoch 18 loss 0.1428571560530146 valid acc 13/16
Epoch 18 loss 0.12100223019209971 valid acc 14/16
Epoch 18 loss 0.012253851984083436 valid acc 12/16
Epoch 18 loss 0.0514756680406631 valid acc 14/16
Epoch 18 loss 0.07824798776839713 valid acc 12/16
Epoch 18 loss 0.12147086843519014 valid acc 12/16
Epoch 19 loss 0.00042702880387921507 valid acc 11/16
Epoch 19 loss 0.09640667765943117 valid acc 11/16
Epoch 19 loss 0.3992579272313762 valid acc 14/16
Epoch 19 loss 0.20903392958855738 valid acc 14/16
Epoch 19 loss 0.10854819227975375 valid acc 13/16
Epoch 19 loss 0.22450843223929395 valid acc 11/16
Epoch 19 loss 0.12047539167153282 valid acc 16/16
Epoch 19 loss 0.21591764070117675 valid acc 12/16
Epoch 19 loss 0.7271692631358375 valid acc 12/16
Epoch 19 loss 0.0472496818052037 valid acc 14/16
Epoch 19 loss 0.19526154537806883 valid acc 14/16
Epoch 19 loss 0.14572479077812406 valid acc 12/16
Epoch 19 loss 0.019028960471777493 valid acc 15/16
Epoch 19 loss 0.02038808292750646 valid acc 13/16
Epoch 19 loss 0.07378199819796045 valid acc 11/16
Epoch 19 loss 0.14913712122755612 valid acc 14/16
Epoch 19 loss 0.36394766599820505 valid acc 14/16
Epoch 19 loss 0.08253073046053999 valid acc 14/16
Epoch 19 loss 0.030376543303605584 valid acc 14/16
Epoch 19 loss 0.30070737365770983 valid acc 13/16
Epoch 19 loss 0.4832459928895442 valid acc 14/16
Epoch 19 loss 0.20606742948324142 valid acc 12/16
Epoch 19 loss 0.22481267574488425 valid acc 14/16
Epoch 19 loss 0.06501906912338964 valid acc 14/16
Epoch 19 loss 0.041889858565635756 valid acc 14/16
Epoch 19 loss 0.14974875549756775 valid acc 14/16
Epoch 19 loss 0.3269682043700721 valid acc 13/16
Epoch 19 loss 0.03163749406881235 valid acc 14/16
Epoch 19 loss 0.12654581932537742 valid acc 13/16
Epoch 19 loss 0.01296188944591506 valid acc 13/16
Epoch 19 loss 0.038967871366951054 valid acc 12/16
Epoch 19 loss 0.09975734541485377 valid acc 15/16
Epoch 19 loss 0.09258479649572579 valid acc 14/16
Epoch 19 loss 0.03277168793047321 valid acc 14/16
Epoch 19 loss 0.07186102867000951 valid acc 14/16
Epoch 19 loss 0.013638437746012297 valid acc 15/16
Epoch 19 loss 0.012523225579194238 valid acc 12/16
Epoch 19 loss 0.10674451420077795 valid acc 13/16
Epoch 19 loss 0.055803957475391415 valid acc 14/16
Epoch 19 loss 0.004237889195233222 valid acc 13/16
Epoch 19 loss 0.06377187167948437 valid acc 12/16
Epoch 19 loss 0.046187712441430204 valid acc 13/16
Epoch 19 loss 0.012441091290199232 valid acc 13/16
Epoch 19 loss 0.017259255937807423 valid acc 14/16
Epoch 19 loss 0.04611622259803036 valid acc 13/16
Epoch 19 loss 0.0015216413189682153 valid acc 13/16
Epoch 19 loss 0.10391704250140507 valid acc 12/16
Epoch 19 loss 0.312016016226686 valid acc 14/16
Epoch 19 loss 0.17332427260795835 valid acc 13/16
Epoch 19 loss 0.003348421170046331 valid acc 14/16
Epoch 19 loss 0.1706509524634876 valid acc 13/16
Epoch 19 loss 0.728403864423616 valid acc 11/16
Epoch 19 loss 0.20860916202515475 valid acc 14/16
Epoch 19 loss 0.10171316925061874 valid acc 14/16
Epoch 19 loss 0.14059189867990066 valid acc 14/16
Epoch 19 loss 0.04318416159202622 valid acc 14/16
Epoch 19 loss 0.22843134408726196 valid acc 12/16
Epoch 19 loss 0.02799519952145278 valid acc 12/16
Epoch 19 loss 0.1822059304288943 valid acc 15/16
Epoch 19 loss 0.03355114886163289 valid acc 12/16
Epoch 19 loss 0.005719117660384384 valid acc 13/16
Epoch 19 loss 0.09562371405383265 valid acc 12/16
Epoch 19 loss 0.08044441521298386 valid acc 13/16
Epoch 20 loss 0.0007959270518832905 valid acc 12/16
Epoch 20 loss 0.14187614784394834 valid acc 14/16
Epoch 20 loss 0.0320396258804187 valid acc 14/16
Epoch 20 loss 0.3530313970496879 valid acc 13/16
Epoch 20 loss 0.006717767044694627 valid acc 15/16
Epoch 20 loss 0.30185311520301883 valid acc 12/16
Epoch 20 loss 0.04206713641662096 valid acc 13/16
Epoch 20 loss 0.09448939627950274 valid acc 12/16
Epoch 20 loss 0.09306355354948634 valid acc 12/16
Epoch 20 loss 0.02323748620759785 valid acc 14/16
Epoch 20 loss 0.08943724831401487 valid acc 13/16
Epoch 20 loss 0.027785487937367757 valid acc 13/16
Epoch 20 loss 0.03393167368381055 valid acc 12/16
Epoch 20 loss 0.010399927692875127 valid acc 13/16
Epoch 20 loss 0.03921229579326759 valid acc 14/16
Epoch 20 loss 0.04230596497543948 valid acc 12/16
Epoch 20 loss 0.08826224790630972 valid acc 13/16
Epoch 20 loss 0.01749075415846611 valid acc 13/16
Epoch 20 loss 0.008600486141597818 valid acc 13/16
Epoch 20 loss 0.01173769363325962 valid acc 13/16
Epoch 20 loss 0.21227819438748768 valid acc 9/16
Epoch 20 loss 0.15625146400745912 valid acc 12/16
Epoch 20 loss 0.06743176917767672 valid acc 12/16
Epoch 20 loss 0.007295263899154773 valid acc 10/16
Epoch 20 loss 0.03260574948192166 valid acc 12/16
Epoch 20 loss 0.010758380582387714 valid acc 13/16
Epoch 20 loss 0.0064955092154680314 valid acc 11/16
Epoch 20 loss 0.009963844710773016 valid acc 12/16
Epoch 20 loss 0.016455976738034766 valid acc 13/16
Epoch 20 loss 0.00842945175022396 valid acc 13/16
Epoch 20 loss 0.12441973896588662 valid acc 11/16
Epoch 20 loss 0.0037400432129570294 valid acc 13/16
Epoch 20 loss 0.049434677155936045 valid acc 15/16
Epoch 20 loss 0.008909949682204613 valid acc 13/16
Epoch 20 loss 0.24067537678940212 valid acc 13/16
Epoch 20 loss 0.02763220717415249 valid acc 14/16
Epoch 20 loss 0.11200528021421123 valid acc 13/16
Epoch 20 loss 0.013137718982738886 valid acc 14/16
Epoch 20 loss 0.00771749717841387 valid acc 14/16
Epoch 20 loss 0.0012570259467528482 valid acc 15/16
Epoch 20 loss 0.09499074244720551 valid acc 14/16
Epoch 20 loss 0.042865232156549415 valid acc 15/16
Epoch 20 loss 0.015153137368396826 valid acc 14/16
Epoch 20 loss 0.018799688430873557 valid acc 11/16
Epoch 20 loss 0.12259772790704784 valid acc 13/16
Epoch 20 loss 0.0038227088032904938 valid acc 10/16
Epoch 20 loss 0.34941488980575663 valid acc 14/16
Epoch 20 loss 0.022790538276670335 valid acc 12/16
Epoch 20 loss 0.0020977956248292816 valid acc 14/16
Epoch 20 loss 0.10728588442921196 valid acc 14/16
Epoch 20 loss 0.14090451613500538 valid acc 12/16
Epoch 20 loss 0.027260322913795643 valid acc 14/16
Epoch 20 loss 0.020779321207726527 valid acc 14/16
Epoch 20 loss 0.0027529980713697335 valid acc 13/16
Epoch 20 loss 0.10935969954836378 valid acc 11/16
Epoch 20 loss 0.013750515721962567 valid acc 12/16
Epoch 20 loss 0.17167490846430017 valid acc 14/16
Epoch 20 loss 0.009471159415824859 valid acc 13/16
Epoch 20 loss 0.21337094263137563 valid acc 13/16
Epoch 20 loss 0.1250190789325521 valid acc 11/16
Epoch 20 loss 0.08849285101555504 valid acc 12/16
Epoch 20 loss 0.0032203652690206697 valid acc 12/16
Epoch 20 loss 0.11139722960049644 valid acc 13/16
Epoch 21 loss 0.05083846468913626 valid acc 13/16
Epoch 21 loss 0.1944383216845179 valid acc 13/16
Epoch 21 loss 0.05737990223947256 valid acc 14/16
Epoch 21 loss 0.02158156993014541 valid acc 13/16
Epoch 21 loss 0.004149923782857667 valid acc 13/16
Epoch 21 loss 0.0069623921188894655 valid acc 14/16
Epoch 21 loss 0.006394021546974566 valid acc 15/16
Epoch 21 loss 0.06747197509640115 valid acc 15/16
Epoch 21 loss 0.010322192162331616 valid acc 13/16
Epoch 21 loss 0.013834349678752684 valid acc 14/16
Epoch 21 loss 0.026036044486591633 valid acc 11/16
Epoch 21 loss 0.005504651077353938 valid acc 11/16
Epoch 21 loss 0.020486160703093885 valid acc 15/16
Epoch 21 loss 0.02740559600353965 valid acc 15/16
Epoch 21 loss 0.011257740848454873 valid acc 14/16
Epoch 21 loss 0.38392041135241833 valid acc 14/16
Epoch 21 loss 0.2769379295097459 valid acc 13/16
Epoch 21 loss 0.010344832745227166 valid acc 14/16
Epoch 21 loss 0.060983406289950706 valid acc 12/16
Epoch 21 loss 0.009449182579902323 valid acc 14/16
Epoch 21 loss 0.015709341214572285 valid acc 14/16
Epoch 21 loss 0.0029322746228884985 valid acc 12/16
Epoch 21 loss 0.02311769856084251 valid acc 14/16
Epoch 21 loss 0.846429363910441 valid acc 14/16
Epoch 21 loss 0.009034814200339492 valid acc 12/16
Epoch 21 loss 0.08233180027969014 valid acc 14/16
Epoch 21 loss 0.4420265372887118 valid acc 13/16
Epoch 21 loss 0.013967921599973468 valid acc 14/16
Epoch 21 loss 0.04164205242855871 valid acc 13/16
Epoch 21 loss 0.012235705706387521 valid acc 13/16
Epoch 21 loss 0.018394727565699754 valid acc 14/16
Epoch 21 loss 0.02691041093658383 valid acc 14/16
Epoch 21 loss 0.009521353443431019 valid acc 13/16
Epoch 21 loss 0.006892313659633204 valid acc 13/16
Epoch 21 loss 0.03320543318090039 valid acc 14/16
Epoch 21 loss 0.024721616738036342 valid acc 13/16
Epoch 21 loss 0.016509466757730178 valid acc 12/16
Epoch 21 loss 0.0037518128853290394 valid acc 14/16
Epoch 21 loss 0.07457269510631755 valid acc 11/16
Epoch 21 loss 0.009717936787095992 valid acc 13/16
Epoch 21 loss 0.00977085473762139 valid acc 13/16
Epoch 21 loss 0.019962779867946773 valid acc 13/16
Epoch 21 loss 0.04578843664834272 valid acc 14/16
Epoch 21 loss 0.29318088930824865 valid acc 13/16
Epoch 21 loss 0.08992978814269721 valid acc 13/16
Epoch 21 loss 0.027969436558825465 valid acc 12/16
Epoch 21 loss 0.03853482392667059 valid acc 12/16
Epoch 21 loss 0.34832961747435087 valid acc 13/16
Epoch 21 loss 0.020933472273365065 valid acc 13/16
Epoch 21 loss 0.12616394569641157 valid acc 14/16
Epoch 21 loss 0.010110837268619636 valid acc 15/16
Epoch 21 loss 0.03713401476514694 valid acc 14/16
Epoch 21 loss 1.5132247052450363 valid acc 14/16
Epoch 21 loss 0.05786045642692668 valid acc 13/16
Epoch 21 loss 0.04368292067359624 valid acc 12/16
Epoch 21 loss 0.04727437582127411 valid acc 13/16
Epoch 21 loss 0.044877233377640824 valid acc 14/16
Epoch 21 loss 0.0133141432592114 valid acc 11/16
Epoch 21 loss 0.02873122837882124 valid acc 13/16
Epoch 21 loss 0.01705154180115054 valid acc 14/16
Epoch 21 loss 0.001993630865120855 valid acc 13/16
Epoch 21 loss 0.011368409067579265 valid acc 14/16
Epoch 21 loss 0.010221004983714293 valid acc 14/16
Epoch 22 loss 6.132717252349667e-05 valid acc 15/16
Epoch 22 loss 0.038271749854093116 valid acc 14/16
Epoch 22 loss 0.018595605899078417 valid acc 15/16
Epoch 22 loss 0.17546273172630514 valid acc 14/16
Epoch 22 loss 0.07853371484770917 valid acc 13/16
Epoch 22 loss 0.0708281324442528 valid acc 14/16
Epoch 22 loss 0.010467021653284943 valid acc 13/16
Epoch 22 loss 0.03495558586181017 valid acc 14/16
Epoch 22 loss 0.08603650185480888 valid acc 15/16
Epoch 22 loss 0.08656312017089195 valid acc 12/16
Epoch 22 loss 0.132019573719912 valid acc 13/16
Epoch 22 loss 0.05898496885848874 valid acc 14/16
Epoch 22 loss 0.557783452801161 valid acc 14/16
Epoch 22 loss 0.21083105499445848 valid acc 12/16
Epoch 22 loss 0.045350022221379856 valid acc 14/16
Epoch 22 loss 0.28135041741262157 valid acc 14/16
Epoch 22 loss 0.3857429843598026 valid acc 13/16
Epoch 22 loss 0.3402751883306864 valid acc 14/16
Epoch 22 loss 0.01251023887513551 valid acc 15/16
Epoch 22 loss 0.015012809564313296 valid acc 12/16
Epoch 22 loss 0.330280581170642 valid acc 12/16
Epoch 22 loss 0.2000284002911518 valid acc 12/16
Epoch 22 loss 0.32465179236381597 valid acc 13/16
Epoch 22 loss 0.10322089477013453 valid acc 12/16
Epoch 22 loss 0.14741151401582725 valid acc 14/16
Epoch 22 loss 0.37382545931843264 valid acc 14/16
Epoch 22 loss 0.10767136483166105 valid acc 14/16
Epoch 22 loss 0.0392628279652192 valid acc 15/16
Epoch 22 loss 0.03218825471831805 valid acc 13/16
Epoch 22 loss 0.0688663643672727 valid acc 13/16
Epoch 22 loss 0.323171197780682 valid acc 13/16
Epoch 22 loss 0.05964008867301928 valid acc 14/16
Epoch 22 loss 0.012888420736615282 valid acc 13/16
Epoch 22 loss 0.15177049362801856 valid acc 14/16
Epoch 22 loss 0.04911292059955198 valid acc 15/16
Epoch 22 loss 0.016355256115809354 valid acc 14/16
Epoch 22 loss 0.019551691027978796 valid acc 13/16
Epoch 22 loss 0.26340993730189455 valid acc 14/16
Epoch 22 loss 0.016217532012091248 valid acc 14/16
Epoch 22 loss 0.1245049868417356 valid acc 14/16
Epoch 22 loss 0.024169304234597015 valid acc 15/16
Epoch 22 loss 0.06827603241220172 valid acc 14/16
Epoch 22 loss 0.02040484832212728 valid acc 15/16
Epoch 22 loss 0.029986749469701722 valid acc 14/16
Epoch 22 loss 0.27301976687051627 valid acc 13/16
Epoch 22 loss 0.013046295586878462 valid acc 10/16
Epoch 22 loss 0.11611275073546568 valid acc 15/16
Epoch 22 loss 0.06415512760138393 valid acc 13/16
Epoch 22 loss 0.2089569641440501 valid acc 15/16
Epoch 22 loss 0.017727050195930967 valid acc 14/16
Epoch 22 loss 0.023538498654120596 valid acc 13/16
Epoch 22 loss 0.012062924909193284 valid acc 13/16
Epoch 22 loss 0.6481847816301779 valid acc 14/16
Epoch 22 loss 0.013978648447064628 valid acc 14/16
Epoch 22 loss 0.033070404107913204 valid acc 14/16
Epoch 22 loss 0.0559584046647221 valid acc 12/16
Epoch 22 loss 0.13791854129025544 valid acc 13/16
Epoch 22 loss 0.005386039215982921 valid acc 14/16
Epoch 22 loss 0.06703384705108514 valid acc 13/16
Epoch 22 loss 0.006088338812339959 valid acc 12/16
Epoch 22 loss 0.0024208657721803946 valid acc 14/16
Epoch 22 loss 0.006334687079329149 valid acc 14/16
Epoch 22 loss 0.029132447247215414 valid acc 13/16
Epoch 23 loss 0.0006466879102463032 valid acc 13/16
Epoch 23 loss 0.03582414190317711 valid acc 12/16
Epoch 23 loss 0.1566498168524128 valid acc 13/16
Epoch 23 loss 0.2615340731421045 valid acc 13/16
Epoch 23 loss 0.01507296725258966 valid acc 15/16
Epoch 23 loss 0.037995680494488066 valid acc 13/16
Epoch 23 loss 0.0505982609875601 valid acc 14/16
Epoch 23 loss 0.008157213076126645 valid acc 12/16
Epoch 23 loss 0.022943709537280907 valid acc 11/16
Epoch 23 loss 0.021221432771570015 valid acc 15/16
Epoch 23 loss 0.028036254008001856 valid acc 14/16
Epoch 23 loss 0.017148085123932847 valid acc 15/16
Epoch 23 loss 0.09429343927405591 valid acc 13/16
Epoch 23 loss 0.040823790245918735 valid acc 14/16
Epoch 23 loss 0.04657281951712268 valid acc 12/16
Epoch 23 loss 0.17163082290353268 valid acc 12/16
Epoch 23 loss 0.13724590672331588 valid acc 14/16
Epoch 23 loss 0.010332423622960057 valid acc 13/16
Epoch 23 loss 0.1314184671948934 valid acc 14/16
Epoch 23 loss 0.006035656519249407 valid acc 15/16
Epoch 23 loss 0.051816212481857936 valid acc 12/16
Epoch 23 loss 0.003104604122322172 valid acc 12/16
Epoch 23 loss 0.009303902100398519 valid acc 15/16
Epoch 23 loss 0.003175247316236188 valid acc 13/16
Epoch 23 loss 0.03035109261178385 valid acc 13/16
Epoch 23 loss 0.004303821251457099 valid acc 14/16
Epoch 23 loss 0.025376013531277906 valid acc 15/16
Epoch 23 loss 0.007871641630813732 valid acc 14/16
Epoch 23 loss 0.02689871552444479 valid acc 13/16
Epoch 23 loss 0.029287735774094804 valid acc 12/16
Epoch 23 loss 0.07570151341437262 valid acc 14/16
Epoch 23 loss 0.012424100735354996 valid acc 13/16
Epoch 23 loss 0.0003759166332014312 valid acc 15/16
Epoch 23 loss 0.006925542208616045 valid acc 14/16
Epoch 23 loss 0.04051821021785187 valid acc 14/16
Epoch 23 loss 0.022150998146165037 valid acc 13/16
Epoch 23 loss 0.02360133354310691 valid acc 13/16
Epoch 23 loss 0.00953987931324131 valid acc 12/16
Epoch 23 loss 0.02647785528897447 valid acc 16/16
Epoch 23 loss 0.014809916734495315 valid acc 14/16
Epoch 23 loss 0.01789170196694779 valid acc 13/16
Epoch 23 loss 0.006688610096048339 valid acc 15/16
Epoch 23 loss 0.03294239876464017 valid acc 15/16
Epoch 23 loss 0.008444230028831075 valid acc 14/16
Epoch 23 loss 0.042128760496615146 valid acc 14/16
Epoch 23 loss 0.0018704296849111133 valid acc 13/16
Epoch 23 loss 0.04913570413496579 valid acc 13/16
Epoch 23 loss 0.10087759521012582 valid acc 12/16
Epoch 23 loss 0.009342504547303074 valid acc 15/16
Epoch 23 loss 0.0050828085453353085 valid acc 13/16
Epoch 23 loss 0.0060903181537778385 valid acc 15/16
Epoch 23 loss 0.005093422518477443 valid acc 14/16
Epoch 23 loss 0.22661454265382078 valid acc 13/16
Epoch 23 loss 0.0019585658446076635 valid acc 12/16
Epoch 23 loss 0.018907805480125665 valid acc 12/16
Epoch 23 loss 0.004431480754315846 valid acc 13/16
Epoch 23 loss 0.03763257899113028 valid acc 10/16
Epoch 23 loss 0.0006640142615478806 valid acc 15/16
Epoch 23 loss 0.0028444703265653806 valid acc 14/16
Epoch 23 loss 0.004785362657382593 valid acc 14/16
Epoch 23 loss 0.010568680704237627 valid acc 14/16
Epoch 23 loss 0.0026419643483702724 valid acc 14/16
Epoch 23 loss 0.007076436400683713 valid acc 15/16
Epoch 24 loss 0.00010399962971242366 valid acc 13/16
Epoch 24 loss 0.009793000368448766 valid acc 14/16
Epoch 24 loss 0.017840098150064973 valid acc 15/16
Epoch 24 loss 0.011434644526274778 valid acc 11/16
Epoch 24 loss 0.005268699882469575 valid acc 15/16
Epoch 24 loss 0.006346755703122688 valid acc 13/16
Epoch 24 loss 0.07458061685242492 valid acc 14/16
Epoch 24 loss 0.008952781807841106 valid acc 12/16
Epoch 24 loss 0.3536612670042314 valid acc 11/16
Epoch 24 loss 0.5355103248043829 valid acc 12/16
Epoch 24 loss 0.011337067658646666 valid acc 13/16
Epoch 24 loss 0.035031434421005335 valid acc 13/16
Epoch 24 loss 0.07559090911250113 valid acc 10/16
Epoch 24 loss 0.009599699707995422 valid acc 14/16
Epoch 24 loss 0.017521748238887046 valid acc 12/16
Epoch 24 loss 0.011394792976322355 valid acc 12/16
Epoch 24 loss 0.04595471161379626 valid acc 11/16
Epoch 24 loss 0.0976110391862845 valid acc 11/16
Epoch 24 loss 0.0324712506973313 valid acc 14/16
Epoch 24 loss 0.006814320109937069 valid acc 12/16
Epoch 24 loss 0.030489661340532503 valid acc 12/16
Epoch 24 loss 0.003600197212181532 valid acc 12/16
Epoch 24 loss 0.03730402061148007 valid acc 14/16
Epoch 24 loss 0.002721267606473632 valid acc 12/16
Epoch 24 loss 0.004424243011619601 valid acc 12/16
Epoch 24 loss 0.011031049491503245 valid acc 13/16
Epoch 24 loss 0.011369066337561021 valid acc 11/16
Epoch 24 loss 0.019912910040382387 valid acc 11/16
Epoch 24 loss 0.13163402668827182 valid acc 9/16
Epoch 24 loss 0.007170927641639384 valid acc 15/16
Epoch 24 loss 0.0014257081124542713 valid acc 11/16
Epoch 24 loss 0.050512525493104636 valid acc 13/16
Epoch 24 loss 0.0010135654475624928 valid acc 15/16
Epoch 24 loss 0.013226947784894676 valid acc 13/16
Epoch 24 loss 0.13412367854179044 valid acc 12/16
Epoch 24 loss 0.0025911842034674836 valid acc 11/16
Epoch 24 loss 0.004950306885915137 valid acc 14/16
Epoch 24 loss 0.011722886821215866 valid acc 11/16
Epoch 24 loss 0.10469441170159755 valid acc 13/16
Epoch 24 loss 0.0021281577833352824 valid acc 13/16
Epoch 24 loss 0.017258903425670564 valid acc 14/16
Epoch 24 loss 0.0017789702972740304 valid acc 12/16
Epoch 24 loss 0.03272843987647774 valid acc 12/16
Epoch 24 loss 0.053035810566823334 valid acc 14/16
Epoch 24 loss 0.03816436996573794 valid acc 12/16
Epoch 24 loss 0.002578967044404648 valid acc 13/16
Epoch 24 loss 0.08811343919609127 valid acc 14/16
Epoch 24 loss 0.018383992543362357 valid acc 15/16
Epoch 24 loss 0.27517046153538255 valid acc 12/16
